DATETIME,LEVEL_T1,LEVEL_T2,LEVEL_T3,LEVEL_T4,LEVEL_T5,LEVEL_T6,LEVEL_T7,FLOW_PU1,STATUS_PU1,FLOW_PU2,STATUS_PU2,FLOW_PU3,STATUS_PU3,FLOW_PU4,STATUS_PU4,FLOW_PU5,STATUS_PU5,FLOW_PU6,STATUS_PU6,FLOW_PU7,STATUS_PU7,FLOW_PU8,STATUS_PU8,FLOW_PU9,STATUS_PU9,FLOW_PU10,STATUS_PU10,FLOW_PU11,STATUS_PU11,FLOW_V2,STATUS_V2,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,ATT_FLAG
17/03/17 20,3.74,3.35,3.62,3.68,1.66,4.98,2.43,95.86,1,95.88,1,0,0,0,0,0,0,0,0,50.46,1,0,0,0,0,32.93,1,0,0,86.71,1,2.98,35.2,29.16,71.33,29.12,85.55,28.23,60.67,28.11,68.04,31.73,30.83,False
17/03/17 21,3.57,3.71,3.25,3.74,1.82,5.15,2.46,96.58,1,96.6,1,0,0,0,0,0,0,0,0,50.67,1,36.19,1,0,0,31.17,1,0,0,81.24,1,2.98,34.81,29.24,68.67,29.2,85.23,20.75,80.63,20.64,66.76,31.78,30.88,False
17/03/17 22,3.37,3.93,3.01,3.68,2.04,5.26,2.33,96.73,1,96.75,1,0,0,36.58,1,0,0,0,0,50.13,1,35.94,1,0,0,31.21,1,0,0,83.94,1,2.98,34.73,28.29,87.62,28.37,85.46,20.66,80.99,20.54,66.53,31.29,30.39,False
17/03/17 23,3.18,3.9,3.46,3.76,2.31,5.34,2.13,96.67,1,96.69,1,0,0,35.86,1,0,0,0,0,50.29,1,35.73,1,0,0,31.21,1,0,0,83.96,1,2.98,34.76,28.28,88.89,28.35,85.11,20.68,81.37,20.56,66.58,31.26,30.36,False
18/03/17 00,3,3.87,3.94,3.71,2.61,5.43,2,96.22,1,96.24,1,0,0,34.93,1,0,0,0,0,49.5,1,35.15,1,0,0,31.18,1,0,0,85.57,1,2.98,35,28.28,90.5,28.35,86.66,21.01,82.73,20.89,66.99,31.25,30.35,False
18/03/17 01,2.88,3.88,4.46,4.07,3.1,5.5,2.12,95.66,1,95.68,1,0,0,34.47,1,0,0,0,0,48.48,1,34.73,1,0,0,29.87,1,0,0,87.25,1,2.98,35.3,28.33,91.33,28.39,88.63,21.65,84.08,21.54,71.97,31.29,30.39,False
18/03/17 02,2.83,4.07,4.99,4.16,3.71,5.5,2.94,95.18,1,95.19,1,0,0,35.02,1,0,0,0,0,0,0,34.62,1,0,0,29.5,1,0,0,77.44,1,2.98,35.56,30.2,92.27,30.3,67.12,21.88,84.5,21.78,73.37,32.73,31.83,False
18/03/17 03,2.94,4.63,5.17,3.07,3.73,5.5,3.94,93.85,1,93.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,1,0,0,66.43,1,2.98,36.27,32.68,75.63,32.68,66.78,28.85,64.31,28.74,76.62,34.95,34.05,False
18/03/17 04,3.11,5,4.91,3.64,3.26,5.45,4.59,93.59,1,93.61,1,0,0,0,0,0,0,0,0,49.16,1,0,0,0,0,0,0,0,0,84.11,1,2.98,36.4,30.75,76.22,30.71,89.66,31.67,64.16,31.67,60.75,33.29,32.39,False
18/03/17 05,3.39,5.37,4.71,4.42,2.85,5.2,3.53,93.26,1,93.28,1,0,0,0,0,0,0,0,0,49.58,1,0,0,0,0,0,0,0,0,83.69,1,2.98,36.58,31.07,74.78,31.03,89.19,31.94,63.1,31.94,58.75,33.62,32.72,False
18/03/17 06,3.89,5.5,4.44,3.78,2.31,4.88,2.2,88.19,1,88.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.11,1,0,0,0,0,2.98,39.24,30.5,74.17,30.5,67.47,31.6,62.78,31.47,70.77,43.24,31.69,False
18/03/17 07,4.34,5.39,4.15,3.14,1.81,5.23,2.98,88.45,1,88.47,1,0,0,0,0,0,0,0,0,49.64,1,0,0,0,0,33.21,1,0,0,0,0,2.98,39.1,28.43,73.82,28.39,86.43,31.64,61.75,31.51,70.41,43.18,29.8,False
18/03/17 08,4.57,4.86,3.86,3.54,1.5,5.5,3.51,112.44,1,0,0,0,0,0,0,0,0,0,0,49.61,1,36.28,1,0,0,30.34,1,0,0,0,0,2.99,26.08,27.9,72.12,27.86,85.96,22.53,82.25,22.42,71.32,38.59,29.28,False
18/03/17 09,4.46,4.34,3.5,3.8,1.95,5.5,3.99,113.02,1,0,0,0,0,0,0,0,0,0,0,50.04,1,36.03,1,0,0,30.26,1,0,0,0,0,2.99,25.75,27.35,70.26,27.31,84.57,22.3,82.47,22.19,71.35,38.31,28.72,False
18/03/17 10,4.32,3.81,3.09,3.62,2.39,5.5,4.4,113.64,1,0,0,0,0,0,0,0,0,0,0,49.71,1,35.98,1,0,0,30.59,1,0,0,0,0,2.99,25.4,26.84,68.57,26.8,84.71,21.88,82.14,21.77,69.86,37.98,28.21,False
18/03/17 11,4.15,2.99,3.31,3.55,2.76,5.5,4.42,113.21,1,0,0,0,0,34.35,1,0,0,0,0,47.66,1,35.77,1,0,0,30.27,1,0,0,0,0,2.99,25.64,22.92,86.12,22.99,84.72,22.18,82.82,22.07,71.21,38.12,24.68,False
18/03/17 12,4.03,2.13,3.72,3.76,3.18,5.5,4.73,112.96,1,0,0,0,0,33.8,1,0,0,0,0,47.64,1,35.7,1,0,0,30.51,1,0,0,0,0,2.99,25.78,22.12,86.23,22.18,83.95,22.22,82.98,22.11,70.46,38.19,23.87,False
18/03/17 13,3.96,1.27,4.11,3.76,3.58,5.43,4.45,113.09,1,0,0,0,0,32.67,1,0,0,0,0,47.43,1,37.48,1,0,0,0,0,0,0,0,0,2.99,25.71,21.41,87.35,21.47,83.62,28.05,85.51,28.05,59.09,38.2,23.14,False
18/03/17 14,3.95,0.52,4.55,3.7,3.93,5.1,2.99,115.61,1,0,0,0,0,33.14,1,0,0,0,0,48.06,1,0,0,0,0,0,0,0,0,103.77,1,2.99,24.28,25.38,90.57,25.44,86.46,30.46,63.69,30.46,57.45,28.43,27.53,False
18/03/17 15,3.61,0.71,5.06,4.15,3.3,5.17,2.82,117.1,1,0,0,0,0,33.43,1,0,0,0,0,48.57,1,0,0,0,0,32.3,1,0,0,96.76,1,2.99,23.42,25.34,90.06,25.4,85.46,26.75,63.05,26.62,68.83,28.35,27.45,False
18/03/17 16,3.27,0.98,5.2,4.31,2.67,5.42,3.12,117.69,1,0,0,0,0,0,0,0,0,0,0,48.93,1,0,0,0,0,31.96,1,0,0,85.95,1,2.99,23.08,26.83,72.07,26.8,86.19,26.43,62.47,26.31,69.73,29.39,28.49,False
18/03/17 17,2.94,1.42,4.79,4.27,2.04,5.5,3.82,116.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3,1,0,0,68.33,1,2.99,23.63,29.63,72.45,29.63,63.78,27.03,61.09,26.91,72.61,31.91,31.01,False
18/03/17 18,2.66,2.11,4.41,2.8,1.61,5.5,4.33,118.43,1,0,0,0,0,0,0,0,0,0,0,49.4,1,35.21,1,0,0,29.4,1,0,0,75.25,1,2.99,22.66,27.46,72.77,27.42,85.94,19.58,81.18,19.47,71.36,29.96,29.06,False
18/03/17 19,2.29,2.37,4.06,3.19,2.02,5.5,4.75,119.73,1,0,0,0,0,0,0,0,0,0,0,50.05,1,34.83,1,0,0,29.55,1,0,0,68.27,1,2.99,21.9,27.47,70.51,27.42,84.66,18.79,81.04,18.68,70.1,29.93,29.03,False
18/03/17 20,1.94,2.59,3.63,3.22,2.45,5.28,3.75,119.37,1,0,0,0,0,0,0,0,0,0,0,50.15,1,37.03,1,0,0,0,0,0,0,69.08,1,2.99,22.11,27.7,70.22,27.66,84.71,24.58,82.87,24.58,55.68,30.17,29.27,False
18/03/17 21,1.58,2.75,3.21,3.23,2.76,5.06,2.47,120.33,1,0,0,0,0,0,0,0,0,0,0,50.03,1,34.67,1,0,0,30.49,1,0,0,61.94,1,2.99,21.56,27.69,69.46,27.65,84.93,18.15,80.7,18.04,66.44,30.12,29.22,False
18/03/17 22,1.19,2.69,3.22,3.3,3.03,5.16,2.32,122.31,1,0,0,0,0,36.85,1,0,0,0,0,50.09,1,34.38,1,0,0,30.33,1,0,0,58.36,1,2.99,20.4,26.42,85.24,26.5,83.66,16.98,80.02,16.87,65.79,29.28,28.38,False
18/03/17 23,0.89,2.5,3.59,2.96,3.21,5.15,1.9,99.34,1,99.36,1,0,0,36.45,1,0,0,0,0,50.13,1,34.78,1,0,0,30.76,1,0,0,78.13,1,2.97,33.32,26.81,86.36,26.88,83.97,18.71,81.06,18.6,66.13,29.77,28.87,False
19/03/17 00,0.74,2.41,3.98,2.84,3.45,5.22,1.73,98.1,1,98.12,1,0,0,34.26,1,0,0,0,0,49.25,1,34.02,1,0,0,30.38,1,0,0,82.95,1,2.97,33.99,26.83,90.18,26.89,85.68,19.53,83.17,19.42,68.2,29.77,28.87,False
19/03/17 01,0.69,2.4,4.49,3.2,3.99,5.47,2.27,97.84,1,97.85,1,0,0,32.81,1,0,0,0,0,48.38,1,33.75,1,0,0,30.13,1,0,0,83.76,1,2.97,34.13,26.86,92.58,26.92,87.35,19.73,83.81,19.62,69.19,29.78,28.88,False
19/03/17 02,0.8,2.46,5.06,3.81,3.61,5.5,3.32,97.12,1,97.14,1,0,0,32.57,1,0,0,0,0,48.18,1,0,0,0,0,30.13,1,0,0,87.42,1,2.97,34.52,26.96,93.05,27.01,87.81,26.43,64.19,26.32,75.9,29.89,28.99,False
19/03/17 03,0.96,2.69,5.17,4.42,3.13,5.5,4.48,95.93,1,95.95,1,0,0,0,0,0,0,0,0,47.45,1,0,0,0,0,29.39,1,0,0,84.17,1,2.98,35.16,28.54,76.55,28.51,90.63,27.12,64.32,27.02,78.94,31.08,30.18,False
19/03/17 04,1.3,3.38,4.98,4.09,2.8,5.35,4.15,93.8,1,93.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1,1,2.98,36.3,31.93,76.56,31.93,69.49,30.77,63.91,30.77,60.94,34.23,33.33,False
19/03/17 05,1.69,4.14,4.8,3.36,2.45,5.12,3.29,93.52,1,93.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.72,1,2.98,36.45,32.48,75.98,32.48,68.92,31.09,63.59,31.09,59.86,34.76,33.86,False
19/03/17 06,2.03,4.77,4.59,3.09,2.11,4.97,2.67,95.3,1,95.32,1,0,0,0,0,0,0,0,0,49.24,1,0,0,0,0,31.81,1,0,0,76.47,1,2.98,35.5,30.18,74.94,30.14,88.96,27.6,62.82,27.48,71.43,32.68,31.78,False
19/03/17 07,2.21,5.06,4.33,3.85,1.66,5.35,3.6,95.37,1,95.39,1,0,0,0,0,0,0,0,0,49.5,1,0,0,0,0,31.99,1,0,0,74.82,1,2.98,35.46,30.39,74.14,30.35,88.66,27.63,62.25,27.51,70.82,32.89,31.99,False
19/03/17 08,2.28,5.31,4.05,4.47,1.94,5.5,4.34,95.64,1,95.66,1,0,0,0,0,0,0,0,0,49.77,1,35.27,1,0,0,29.81,1,0,0,71.33,1,2.98,35.31,30.5,73.17,30.46,88.25,21.12,82.62,21.02,71.63,32.98,32.08,False
19/03/17 09,2.48,5.5,3.73,3.67,2.48,5.5,4.79,93.09,1,93.11,1,0,0,0,0,0,0,0,0,0,0,35.85,1,0,0,30.2,1,0,0,0,0,2.98,36.67,30.5,72.21,30.5,63.47,21.81,82.3,21.71,71.07,39.64,31.69,False
19/03/17 10,2.82,5.21,3.38,3.13,2.93,5.1,2.94,92.46,1,92.48,1,0,0,0,0,0,0,0,0,50.03,1,37.91,1,0,0,0,0,0,0,0,0,2.98,37,28.22,69.86,28.18,85.47,28.37,85.01,28.37,55.73,40.38,29.6,False
19/03/17 11,3.04,4.68,2.96,3.33,3.32,5.13,2.54,93.18,1,93.2,1,0,0,35.54,1,0,0,0,0,48.78,1,35.65,1,0,0,31.28,1,0,0,0,0,2.98,36.62,24.36,86.36,24.43,84.1,21.78,82.63,21.67,67.43,39.75,26.14,False
19/03/17 12,3.23,3.8,3.38,3.33,3.66,5.31,2.62,93.28,1,93.29,1,0,0,34.82,1,0,0,0,0,48.37,1,35.89,1,0,0,31.33,1,0,0,0,0,2.98,36.57,23.59,86,23.66,84.1,21.75,82.17,21.63,67.23,39.76,25.36,False
19/03/17 13,3.4,2.92,3.78,3.38,3.88,5.45,2.59,92.98,1,93,1,0,0,34.31,1,0,0,0,0,48.14,1,35.55,1,0,0,31.47,1,0,0,0,0,2.98,36.73,22.8,86.07,22.86,83.73,22.01,83.02,21.89,66.99,39.97,24.56,False
19/03/17 14,3.66,2.04,4.16,3.35,3.61,5.5,2.58,91.31,1,91.33,1,0,0,33.29,1,0,0,0,0,47.86,1,0,0,0,0,32.96,1,0,0,0,0,2.98,37.61,22.07,87.03,22.13,83.51,30.02,62.3,29.89,69.71,41.32,23.82,False
19/03/17 15,3.99,1.19,4.58,3.31,2.82,5.5,2.72,91.44,1,91.46,1,0,0,33.64,1,0,0,0,0,47.54,1,0,0,0,0,33.14,1,0,0,0,0,2.98,37.54,21.21,85.59,21.27,83.24,30.07,61.32,29.94,69.11,41.33,22.95,False
19/03/17 16,4.2,0.55,4.93,3.26,2,5.5,2.69,96.01,1,96.03,1,0,0,34.52,1,0,0,0,0,49.57,1,0,0,0,0,32.66,1,0,0,109.24,1,2.98,35.12,25.47,88.39,25.53,83.71,28.39,59.61,28.26,69.19,28.6,27.7,False
19/03/17 17,3.98,0.82,5.28,3.05,1.61,5.5,2.66,96.48,1,96.5,1,0,0,0,0,0,0,0,0,49.98,1,36.04,1,0,0,31.29,1,0,0,96.76,1,2.98,34.86,27.23,70.55,27.19,84.57,20.95,81.11,20.84,66.57,29.86,28.96,False
19/03/17 18,3.73,1.3,4.82,3.09,1.94,5.5,2.26,97.05,1,97.07,1,0,0,0,0,0,0,0,0,50.02,1,35.89,1,0,0,31.26,1,0,0,92.51,1,2.97,34.56,27.45,68.89,27.41,84.71,20.58,81,20.47,66.31,30.06,29.16,False
19/03/17 19,3.48,1.74,4.31,3.15,2.22,5.5,1.93,96.96,1,96.98,1,0,0,0,0,0,0,0,0,50.24,1,35.83,1,0,0,30.93,1,0,0,90.31,1,2.98,34.61,27.75,69.59,27.71,84.59,20.66,81.18,20.55,67.49,30.35,29.45,False
19/03/17 20,3.26,2.16,3.85,3.13,2.5,5.5,1.94,96.99,1,97.01,1,0,0,0,0,0,0,0,0,50.51,1,35.54,1,0,0,31.18,1,0,0,87.83,1,2.98,34.59,28.02,68.97,27.97,84.32,20.59,81.62,20.47,66.59,30.6,29.7,False
19/03/17 21,3.05,2.54,3.38,3.01,2.83,5.5,1.72,96.81,1,96.83,1,0,0,0,0,0,0,0,0,50.48,1,35.49,1,0,0,31.08,1,0,0,86.02,1,2.98,34.69,28.31,69.1,28.27,84.66,20.65,81.78,20.54,66.99,30.88,29.98,False
19/03/17 22,2.88,2.86,3.07,3.01,3.15,5.5,1.65,96.87,1,96.89,1,0,0,35.66,1,0,0,0,0,49.79,1,35.02,1,0,0,30.84,1,0,0,89.87,1,2.98,34.65,27.27,88.22,27.34,85.08,20.74,82.69,20.63,67.87,30.28,29.38,False
19/03/17 23,2.71,2.9,3.54,3.19,3.58,5.5,1.81,96.99,1,97.01,1,0,0,35.45,1,0,0,0,0,49.87,1,34.75,1,0,0,30.87,1,0,0,88.76,1,2.98,34.59,27.3,88.63,27.37,84.97,20.67,83.07,20.56,67.72,30.31,29.41,False
20/03/17 00,2.55,2.93,4.01,3.29,4.03,5.5,1.9,96.21,1,96.23,1,0,0,34.59,1,0,0,0,0,49.58,1,0,0,0,0,32.1,1,0,0,91.64,1,2.98,35.01,27.39,90.2,27.46,85.61,27.48,63.15,27.36,70.26,30.4,29.5,False
20/03/17 01,2.59,3.01,4.52,3.53,3.3,5.5,2.32,95.98,1,96,1,0,0,34.93,1,0,0,0,0,49.4,1,0,0,0,0,31.66,1,0,0,92.02,1,2.98,35.13,27.47,89.7,27.54,86.05,27.65,63.95,27.53,72,30.49,29.59,False
20/03/17 02,2.65,3.09,5,3.83,2.84,5.5,2.98,95.83,1,95.84,1,0,0,33.51,1,0,0,0,0,48.65,1,0,0,0,0,31,1,0,0,91.96,1,2.98,35.21,27.62,92.21,27.68,87.61,27.83,63.29,27.71,74.41,30.6,29.7,False
20/03/17 03,2.72,3.27,5.34,4.37,2.33,5.5,3.93,95.05,1,95.07,1,0,0,0,0,0,0,0,0,48.31,1,0,0,0,0,30.21,1,0,0,86.72,1,2.98,35.63,29.2,76.25,29.16,89.71,28.28,62.93,28.17,77.5,31.76,30.86,False
20/03/17 04,2.95,3.97,5.11,3.77,1.86,5.42,4.44,92.44,1,92.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.04,1,2.98,37.02,32.8,76.27,32.8,67.96,32.12,62.44,32.12,60.17,35.11,34.21,False
20/03/17 05,3.26,4.69,4.9,3.12,1.68,5.15,3.26,94.02,1,94.03,1,0,0,0,0,0,0,0,0,49.33,1,36.82,1,0,0,0,0,0,0,83.2,1,2.98,36.18,30.39,76.47,30.35,88.97,28.07,86.74,28.07,60.12,32.93,32.03,False
20/03/17 06,3.39,5.05,4.72,3.87,2.49,4.96,2.61,94.73,1,94.75,1,0,0,0,0,0,0,0,0,49.52,1,35.33,1,0,0,30.61,1,0,0,78.54,1,2.98,35.8,30.52,75.36,30.48,88.75,21.93,83.34,21.82,69.84,33.04,32.14,False
20/03/17 07,3.37,5.35,4.48,4.5,3.03,5.29,3.34,95.4,1,95.42,1,0,0,0,0,0,0,0,0,49.83,1,34.96,1,0,0,30.54,1,0,0,74.75,1,2.98,35.44,30.66,73.07,30.62,88.3,21.74,83.79,21.63,69.88,33.16,32.26,False
20/03/17 08,3.55,5.5,4.14,3.28,3.61,5.5,4.08,91.83,1,91.85,1,0,0,0,0,0,0,0,0,0,0,35.96,1,0,0,31.36,1,0,0,0,0,2.98,37.34,30.5,70.32,30.5,60.06,22.56,82.86,22.45,67.93,40.65,31.69,False
20/03/17 09,3.77,5.1,3.7,2.84,3.91,5.5,3.66,91.53,1,91.55,1,0,0,0,0,0,0,0,0,50.47,1,35.87,1,0,0,30.88,1,0,0,0,0,2.98,37.49,28.07,68.66,28.03,84.44,22.96,83.41,22.84,69.97,40.89,29.45,False
20/03/17 10,4.08,4.56,3.23,2.83,3.68,5.5,3.91,91.73,1,91.75,1,0,0,0,0,0,0,0,0,49.7,1,0,0,0,0,32.22,1,0,0,0,0,2.98,37.39,27.6,69.38,27.56,85.48,30.12,63.59,30,72.51,41.19,28.97,False
20/03/17 11,4.37,3.87,3.2,3.1,3.07,5.5,4.36,90.25,1,90.26,1,0,0,34.18,1,0,0,0,0,48.44,1,0,0,0,0,32.04,1,0,0,0,0,2.98,38.17,23.73,87.22,23.79,84.09,30.97,62.18,30.85,73.97,42.14,25.49,False
20/03/17 12,4.56,2.99,3.64,3.19,2.34,5.4,4.32,111.53,1,0,0,0,0,31.36,1,0,0,0,0,48.66,1,0,0,0,0,0,0,0,0,0,0,2.99,26.59,23.16,91.12,23.2,83.1,32.48,61.98,32.48,57.11,39.27,24.88,False
20/03/17 13,4.72,2.15,4.2,2.95,1.69,5.01,2.5,110.89,1,0,0,0,0,32.53,1,0,0,0,0,47.55,1,0,0,0,0,32.34,1,0,0,0,0,2.99,26.95,22.3,88.46,22.35,84.3,29.88,61.78,29.76,71.82,39.42,24.02,False
20/03/17 14,4.73,1.3,4.66,3.2,1.9,5.38,3.42,112.18,1,0,0,0,0,32.26,1,0,0,0,0,47.61,1,36.21,1,0,0,31.18,1,0,0,0,0,2.99,26.22,21.48,88.06,21.53,83.36,22.5,82.35,22.39,68.48,38.76,23.2,False
20/03/17 15,4.62,0.46,5.09,3.2,2.32,5.5,3.71,117.49,1,0,0,0,0,34.32,1,0,0,0,0,48.64,1,34.95,1,0,0,30,1,0,0,96.74,1,2.99,23.2,25.04,88.3,25.11,85.05,20.29,82.36,20.19,70.19,28.07,27.17,False
20/03/17 16,4.15,0.74,5.1,3.45,2.81,5.5,3.99,118.45,1,0,0,0,0,0,0,0,0,0,0,49.19,1,34.71,1,0,0,29.67,1,0,0,84.45,1,2.99,22.65,26.5,72.82,26.46,85.37,19.78,82.25,19.67,70.72,29.05,28.15,False
20/03/17 17,3.66,1.1,4.72,3.66,3.26,5.5,4.34,118.26,1,0,0,0,0,0,0,0,0,0,0,49.06,1,34.35,1,0,0,29.34,1,0,0,82.7,1,2.99,22.75,26.79,71.62,26.75,85.9,20,83.08,19.9,72,29.32,28.42,False
20/03/17 18,3.22,1.44,4.31,3.94,3.78,5.5,4.87,117.62,1,0,0,0,0,0,0,0,0,0,0,49.51,1,36.57,1,0,0,0,0,0,0,83.58,1,2.99,23.12,27.15,71.9,27.11,85.4,25.83,84.96,25.83,58.82,29.69,28.79,False
20/03/17 19,2.95,1.82,3.93,4.02,3.62,5.14,3.2,116.27,1,0,0,0,0,0,0,0,0,0,0,49.04,1,0,0,0,0,0,0,0,0,86.34,1,2.99,23.9,27.69,72.2,27.65,86.85,29.91,63,29.91,56.53,30.25,29.35,False
20/03/17 20,2.7,2.18,3.57,4.4,2.93,5.12,2.66,118.39,1,0,0,0,0,0,0,0,0,0,0,50.15,1,0,0,0,0,32.34,1,0,0,76.49,1,2.99,22.68,27.54,69.18,27.5,84.54,25.9,60.97,25.78,67.85,30.05,29.15,False
20/03/17 21,2.36,2.44,3.12,3.9,2.05,5.3,2.71,119.05,1,0,0,0,0,0,0,0,0,0,0,49.71,1,0,0,0,0,32.43,1,0,0,71.91,1,2.99,22.3,27.66,67.72,27.62,85.53,25.47,60.42,25.35,67.1,30.14,29.24,False
20/03/17 22,1.99,2.39,3.3,3.99,1.5,5.38,2.44,121.32,1,0,0,0,0,35.66,1,0,0,0,0,49.43,1,35.2,1,0,0,30.38,1,0,0,64.89,1,2.99,20.98,26.44,87.39,26.52,84.95,17.46,79.09,17.35,66.12,29.31,28.41,False
20/03/17 23,1.52,2.17,3.74,3.96,1.66,5.4,2.12,121.38,1,0,0,0,0,35.63,1,0,0,0,0,49.42,1,34.73,1,0,0,30.38,1,0,0,65.74,1,2.99,20.94,26.26,87.27,26.33,84.8,17.5,79.95,17.39,66.16,29.13,28.23,False
21/03/17 00,1.09,1.96,4.16,3.89,1.97,5.45,1.91,121.34,1,0,0,0,0,34.84,1,0,0,0,0,49.14,1,34.63,1,0,0,30.25,1,0,0,66.72,1,2.99,20.97,26.12,88.5,26.19,85.19,17.55,80.15,17.44,66.63,28.98,28.08,False
21/03/17 01,0.89,1.92,4.61,3.98,2.29,5.5,2.08,97.78,1,97.8,1,0,0,32.78,1,0,0,0,0,48.5,1,34.73,1,0,0,30.42,1,0,0,87.9,1,2.97,34.17,26.41,92.17,26.47,86.66,19.58,82.01,19.47,68.1,29.35,28.45,False
21/03/17 02,0.85,1.99,5.17,4.38,2.77,5.5,2.23,97.92,1,97.94,1,0,0,33.58,1,0,0,0,0,47.79,1,34.42,1,0,0,29.49,1,0,0,86.86,1,2.97,34.09,26.46,90.93,26.52,88.02,19.8,82.76,19.7,71.3,29.4,28.5,False
21/03/17 03,0.88,2.51,5.07,3.76,3.3,5.5,2.97,96.63,1,96.65,1,0,0,0,0,0,0,0,0,0,0,34.01,1,0,0,28.83,1,0,0,64.78,1,2.98,34.78,30.43,75.97,30.43,67.53,20.48,84.13,20.39,74.04,32.69,31.79,False
21/03/17 04,0.96,3.11,4.84,3.15,3.95,5.5,4.04,96.83,1,96.85,1,0,0,0,0,0,0,0,0,48.31,1,33.51,1,0,0,28.28,1,0,0,77.89,1,2.98,34.67,28.62,76.18,28.58,89.14,20.74,85.22,20.64,75.96,31.12,30.22,False
21/03/17 05,1.18,3.46,4.65,3.99,3.67,5.44,4.72,94.45,1,94.47,1,0,0,0,0,0,0,0,0,48.01,1,0,0,0,0,0,0,0,0,86.74,1,2.98,35.95,29.41,76.56,29.37,90.47,30.32,64.96,30.32,60.86,31.97,31.07,False
21/03/17 06,1.56,4.03,4.49,4.19,3.37,5.21,3.66,94.65,1,94.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.59,1,2.98,35.84,32.09,75.83,32.09,68.03,30.56,63.72,30.56,57.65,34.36,33.46,False
21/03/17 07,1.86,4.71,4.29,3.22,2.85,4.99,2.55,95.75,1,95.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.14,1,0,0,58.51,1,2.98,35.25,32.13,73.5,32.13,61.63,27.29,62.73,27.16,69.95,34.36,33.46,False
21/03/17 08,1.99,5.04,3.98,2.93,2.24,5.31,3.18,97.11,1,97.12,1,0,0,0,0,0,0,0,0,50.48,1,0,0,0,0,32.67,1,0,0,68.5,1,2.97,34.53,30.12,70.63,30.08,86.47,26.74,62.36,26.61,67.51,32.59,31.69,False
21/03/17 09,2.05,5.22,3.56,3.3,1.67,5.43,2.93,97.48,1,97.5,1,0,0,0,0,0,0,0,0,51.23,1,0,0,0,0,32.39,1,0,0,66.18,1,2.97,34.33,30.22,69.22,30.18,85.06,26.69,59.54,26.57,68.45,32.69,31.79,False
21/03/17 10,1.95,5.36,3.11,3.24,1.71,5.5,3.11,97.11,1,97.13,1,0,0,0,0,0,0,0,0,51.18,1,35.24,1,0,0,30.46,1,0,0,65.42,1,2.97,34.53,30.34,70.97,30.3,85.29,20.2,81.75,20.09,68.59,32.8,31.9,False
21/03/17 11,1.88,5.27,3.36,3.25,2.18,5.5,3.15,96.84,1,96.86,1,0,0,36.89,1,0,0,0,0,50.4,1,35.21,1,0,0,30.02,1,0,0,70.67,1,2.98,34.67,29.4,88.16,29.47,86.02,20.41,82.02,20.3,70.23,32.32,31.42,False
21/03/17 12,1.85,5.1,3.81,3.5,2.62,5.5,3.53,97.27,1,97.29,1,0,0,36.44,1,0,0,0,0,50.53,1,35.42,1,0,0,29.66,1,0,0,70.22,1,2.97,34.44,29.23,88.79,29.3,85.59,20.25,81.48,20.14,71.22,32.15,31.25,False
21/03/17 13,1.77,4.92,4.28,3.6,2.93,5.5,4.04,97.57,1,97.59,1,0,0,35.92,1,0,0,0,0,48.93,1,34.29,1,0,0,29.96,1,0,0,69.85,1,2.97,34.28,29.12,89.63,29.2,88.6,20.28,83.45,20.17,70.3,32.02,31.12,False
21/03/17 14,1.69,4.77,4.75,4.28,3.53,5.5,4.28,97.13,1,97.15,1,0,0,35.48,1,0,0,0,0,50.1,1,34.85,1,0,0,30.22,1,0,0,72.32,1,2.97,34.51,29,90.28,29.07,86.21,20.23,82.46,20.12,69.41,31.91,31.01,False
21/03/17 15,1.64,4.63,5.24,4.41,3.91,5.5,4.27,97.42,1,97.44,1,0,0,35.19,1,0,0,0,0,49.89,1,34.9,1,0,0,29.21,1,0,0,72.12,1,2.97,34.36,28.88,90.65,28.95,86.49,20.33,82.48,20.23,72.74,31.78,30.88,False
21/03/17 16,1.75,4.88,5.08,4.08,3.42,5.41,4.35,95.78,1,95.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.77,1,2.98,35.24,32.31,71.49,32.31,65.77,30.24,62.98,30.24,58.38,34.55,33.65,False
21/03/17 17,2.02,5.5,4.65,2.84,2.76,5.05,2.75,95.2,1,95.22,1,0,0,0,0,0,0,0,0,51.18,1,0,0,0,0,0,0,0,0,74.32,1,2.98,35.55,30.74,72.99,30.69,85.68,30.52,62.09,30.52,56.38,33.24,32.34,False
